Pos { x: 91, y: 69 }, Pos { x: 91, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 1
Pos { x: 38, y: 29 }, Pos { x: 38, y: 30 }, Down(Dir { dx: 0, dy: 1 }), 4044
Pos { x: 38, y: 30 }, Pos { x: 38, y: 31 }, Down(Dir { dx: 0, dy: 1 }), 4045
Pos { x: 38, y: 31 }, Pos { x: 38, y: 32 }, Down(Dir { dx: 0, dy: 1 }), 4046
Pos { x: 38, y: 32 }, Pos { x: 38, y: 33 }, Down(Dir { dx: 0, dy: 1 }), 4047
Pos { x: 38, y: 33 }, Pos { x: 38, y: 34 }, Down(Dir { dx: 0, dy: 1 }), 4048
Pos { x: 38, y: 34 }, Pos { x: 38, y: 35 }, Down(Dir { dx: 0, dy: 1 }), 4049
Pos { x: 38, y: 35 }, Pos { x: 38, y: 36 }, Down(Dir { dx: 0, dy: 1 }), 4050
Pos { x: 38, y: 36 }, Pos { x: 38, y: 37 }, Down(Dir { dx: 0, dy: 1 }), 4051
Pos { x: 38, y: 37 }, Pos { x: 38, y: 38 }, Down(Dir { dx: 0, dy: 1 }), 4052
Pos { x: 38, y: 38 }, Pos { x: 38, y: 39 }, Down(Dir { dx: 0, dy: 1 }), 4053
Pos { x: 38, y: 39 }, Pos { x: 38, y: 40 }, Down(Dir { dx: 0, dy: 1 }), 4054
Pos { x: 38, y: 40 }, Pos { x: 38, y: 41 }, Down(Dir { dx: 0, dy: 1 }), 4055
Pos { x: 38, y: 41 }, Pos { x: 38, y: 42 }, Down(Dir { dx: 0, dy: 1 }), 4056
Pos { x: 38, y: 42 }, Pos { x: 38, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 4057
Pos { x: 38, y: 43 }, Pos { x: 38, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 4058
Pos { x: 38, y: 44 }, Pos { x: 38, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 4059
Pos { x: 38, y: 45 }, Pos { x: 38, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 4060
Pos { x: 38, y: 46 }, Pos { x: 38, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 4061
Pos { x: 38, y: 47 }, Pos { x: 38, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 4062
Pos { x: 38, y: 48 }, Pos { x: 38, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 4063
Pos { x: 38, y: 49 }, Pos { x: 38, y: 50 }, Down(Dir { dx: 0, dy: 1 }), 4064
Pos { x: 38, y: 50 }, Pos { x: 38, y: 51 }, Down(Dir { dx: 0, dy: 1 }), 4065
Pos { x: 38, y: 51 }, Pos { x: 38, y: 52 }, Down(Dir { dx: 0, dy: 1 }), 4066
Pos { x: 38, y: 52 }, Pos { x: 38, y: 53 }, Down(Dir { dx: 0, dy: 1 }), 4067
Pos { x: 38, y: 53 }, Pos { x: 38, y: 54 }, Down(Dir { dx: 0, dy: 1 }), 4068
Pos { x: 38, y: 54 }, Pos { x: 38, y: 55 }, Down(Dir { dx: 0, dy: 1 }), 4069
Pos { x: 38, y: 55 }, Pos { x: 38, y: 56 }, Down(Dir { dx: 0, dy: 1 }), 4070
Pos { x: 38, y: 55 }, Pos { x: 37, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4070
Pos { x: 37, y: 55 }, Pos { x: 36, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4071
Pos { x: 36, y: 55 }, Pos { x: 35, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4072
Pos { x: 35, y: 55 }, Pos { x: 34, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4073
Pos { x: 34, y: 55 }, Pos { x: 33, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4074
Pos { x: 33, y: 55 }, Pos { x: 32, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4075
Pos { x: 32, y: 55 }, Pos { x: 31, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4076
Pos { x: 31, y: 55 }, Pos { x: 30, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4077
Pos { x: 30, y: 55 }, Pos { x: 29, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4078
Pos { x: 29, y: 55 }, Pos { x: 28, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4079
Pos { x: 28, y: 55 }, Pos { x: 27, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4080
Pos { x: 27, y: 55 }, Pos { x: 26, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4081
Pos { x: 26, y: 55 }, Pos { x: 25, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4082
Pos { x: 25, y: 55 }, Pos { x: 24, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4083
Pos { x: 24, y: 55 }, Pos { x: 23, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4084
Pos { x: 23, y: 55 }, Pos { x: 22, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4085
Pos { x: 22, y: 55 }, Pos { x: 21, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4086
Pos { x: 21, y: 55 }, Pos { x: 20, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4087
Pos { x: 20, y: 55 }, Pos { x: 19, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4088
Pos { x: 19, y: 55 }, Pos { x: 18, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4089
Pos { x: 18, y: 55 }, Pos { x: 17, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4090
Pos { x: 17, y: 55 }, Pos { x: 16, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4091
Pos { x: 16, y: 55 }, Pos { x: 15, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4092
Pos { x: 15, y: 55 }, Pos { x: 14, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4093
Pos { x: 14, y: 55 }, Pos { x: 13, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4094
Pos { x: 13, y: 55 }, Pos { x: 12, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4095
Pos { x: 12, y: 55 }, Pos { x: 11, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4096
Pos { x: 11, y: 55 }, Pos { x: 10, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4097
Pos { x: 10, y: 55 }, Pos { x: 9, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4098
Pos { x: 9, y: 55 }, Pos { x: 8, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4099
Pos { x: 8, y: 55 }, Pos { x: 7, y: 55 }, Left(Dir { dx: -1, dy: 0 }), 4100
Pos { x: 8, y: 55 }, Pos { x: 8, y: 54 }, Up(Dir { dx: 0, dy: -1 }), 4100
Pos { x: 8, y: 54 }, Pos { x: 8, y: 53 }, Up(Dir { dx: 0, dy: -1 }), 4101
Pos { x: 8, y: 53 }, Pos { x: 8, y: 52 }, Up(Dir { dx: 0, dy: -1 }), 4102
Pos { x: 8, y: 52 }, Pos { x: 8, y: 51 }, Up(Dir { dx: 0, dy: -1 }), 4103
Pos { x: 8, y: 51 }, Pos { x: 8, y: 50 }, Up(Dir { dx: 0, dy: -1 }), 4104
Pos { x: 8, y: 50 }, Pos { x: 8, y: 49 }, Up(Dir { dx: 0, dy: -1 }), 4105
Pos { x: 8, y: 49 }, Pos { x: 8, y: 48 }, Up(Dir { dx: 0, dy: -1 }), 4106
Pos { x: 8, y: 48 }, Pos { x: 8, y: 47 }, Up(Dir { dx: 0, dy: -1 }), 4107
Pos { x: 8, y: 47 }, Pos { x: 8, y: 46 }, Up(Dir { dx: 0, dy: -1 }), 4108
Pos { x: 8, y: 46 }, Pos { x: 8, y: 45 }, Up(Dir { dx: 0, dy: -1 }), 4109
Pos { x: 8, y: 45 }, Pos { x: 8, y: 44 }, Up(Dir { dx: 0, dy: -1 }), 4110
Pos { x: 8, y: 44 }, Pos { x: 8, y: 43 }, Up(Dir { dx: 0, dy: -1 }), 4111
Pos { x: 8, y: 43 }, Pos { x: 8, y: 42 }, Up(Dir { dx: 0, dy: -1 }), 4112
Pos { x: 8, y: 42 }, Pos { x: 8, y: 41 }, Up(Dir { dx: 0, dy: -1 }), 4113
Pos { x: 8, y: 41 }, Pos { x: 8, y: 40 }, Up(Dir { dx: 0, dy: -1 }), 4114
Pos { x: 8, y: 40 }, Pos { x: 8, y: 39 }, Up(Dir { dx: 0, dy: -1 }), 4115
Pos { x: 8, y: 39 }, Pos { x: 8, y: 38 }, Up(Dir { dx: 0, dy: -1 }), 4116
Pos { x: 8, y: 38 }, Pos { x: 8, y: 37 }, Up(Dir { dx: 0, dy: -1 }), 4117
Pos { x: 8, y: 37 }, Pos { x: 8, y: 36 }, Up(Dir { dx: 0, dy: -1 }), 4118
Pos { x: 8, y: 36 }, Pos { x: 8, y: 35 }, Up(Dir { dx: 0, dy: -1 }), 4119
Pos { x: 8, y: 35 }, Pos { x: 8, y: 34 }, Up(Dir { dx: 0, dy: -1 }), 4120
Pos { x: 8, y: 34 }, Pos { x: 8, y: 33 }, Up(Dir { dx: 0, dy: -1 }), 4121
Pos { x: 8, y: 33 }, Pos { x: 8, y: 32 }, Up(Dir { dx: 0, dy: -1 }), 4122
Pos { x: 8, y: 32 }, Pos { x: 8, y: 31 }, Up(Dir { dx: 0, dy: -1 }), 4123
Pos { x: 8, y: 31 }, Pos { x: 8, y: 30 }, Up(Dir { dx: 0, dy: -1 }), 4124
Pos { x: 8, y: 30 }, Pos { x: 8, y: 29 }, Up(Dir { dx: 0, dy: -1 }), 4125
Pos { x: 8, y: 29 }, Pos { x: 8, y: 28 }, Up(Dir { dx: 0, dy: -1 }), 4126
Pos { x: 8, y: 28 }, Pos { x: 8, y: 27 }, Up(Dir { dx: 0, dy: -1 }), 4127
Pos { x: 8, y: 27 }, Pos { x: 8, y: 26 }, Up(Dir { dx: 0, dy: -1 }), 4128
Pos { x: 8, y: 27 }, Pos { x: 9, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4128
Pos { x: 9, y: 27 }, Pos { x: 10, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4129
Pos { x: 10, y: 27 }, Pos { x: 11, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4130
Pos { x: 11, y: 27 }, Pos { x: 12, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4131
Pos { x: 12, y: 27 }, Pos { x: 13, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4132
Pos { x: 13, y: 27 }, Pos { x: 14, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4133
Pos { x: 14, y: 27 }, Pos { x: 15, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4134
Pos { x: 15, y: 27 }, Pos { x: 16, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4135
Pos { x: 16, y: 27 }, Pos { x: 17, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4136
Pos { x: 17, y: 27 }, Pos { x: 18, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4137
Pos { x: 18, y: 27 }, Pos { x: 19, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4138
Pos { x: 19, y: 27 }, Pos { x: 20, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4139
Pos { x: 20, y: 27 }, Pos { x: 21, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4140
Pos { x: 21, y: 27 }, Pos { x: 22, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4141
Pos { x: 22, y: 27 }, Pos { x: 23, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4142
Pos { x: 23, y: 27 }, Pos { x: 24, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4143
Pos { x: 24, y: 27 }, Pos { x: 25, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4144
Pos { x: 25, y: 27 }, Pos { x: 26, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4145
Pos { x: 26, y: 27 }, Pos { x: 27, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4146
Pos { x: 27, y: 27 }, Pos { x: 28, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4147
Pos { x: 28, y: 27 }, Pos { x: 29, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4148
Pos { x: 29, y: 27 }, Pos { x: 30, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4149
Pos { x: 30, y: 27 }, Pos { x: 31, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4150
Pos { x: 31, y: 27 }, Pos { x: 32, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4151
Pos { x: 32, y: 27 }, Pos { x: 33, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4152
Pos { x: 33, y: 27 }, Pos { x: 34, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4153
Pos { x: 34, y: 27 }, Pos { x: 35, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4154
Pos { x: 35, y: 27 }, Pos { x: 36, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4155
Pos { x: 36, y: 27 }, Pos { x: 37, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4156
Pos { x: 37, y: 27 }, Pos { x: 38, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4157
Pos { x: 38, y: 27 }, Pos { x: 39, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4158
Pos { x: 39, y: 27 }, Pos { x: 40, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4159
Pos { x: 40, y: 27 }, Pos { x: 41, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4160
Pos { x: 41, y: 27 }, Pos { x: 42, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4161
Pos { x: 42, y: 27 }, Pos { x: 43, y: 27 }, Right(Dir { dx: 1, dy: 0 }), 4162
Pos { x: 42, y: 27 }, Pos { x: 42, y: 28 }, Down(Dir { dx: 0, dy: 1 }), 4162
Pos { x: 42, y: 28 }, Pos { x: 42, y: 29 }, Down(Dir { dx: 0, dy: 1 }), 4163
Pos { x: 42, y: 29 }, Pos { x: 42, y: 30 }, Down(Dir { dx: 0, dy: 1 }), 4164
Pos { x: 42, y: 30 }, Pos { x: 42, y: 31 }, Down(Dir { dx: 0, dy: 1 }), 4165
Pos { x: 42, y: 31 }, Pos { x: 42, y: 32 }, Down(Dir { dx: 0, dy: 1 }), 4166
Pos { x: 42, y: 32 }, Pos { x: 42, y: 33 }, Down(Dir { dx: 0, dy: 1 }), 4167
Pos { x: 42, y: 33 }, Pos { x: 42, y: 34 }, Down(Dir { dx: 0, dy: 1 }), 4168
Pos { x: 42, y: 34 }, Pos { x: 42, y: 35 }, Down(Dir { dx: 0, dy: 1 }), 4169
Pos { x: 42, y: 35 }, Pos { x: 42, y: 36 }, Down(Dir { dx: 0, dy: 1 }), 4170
Pos { x: 42, y: 36 }, Pos { x: 42, y: 37 }, Down(Dir { dx: 0, dy: 1 }), 4171
Pos { x: 42, y: 37 }, Pos { x: 42, y: 38 }, Down(Dir { dx: 0, dy: 1 }), 4172
Pos { x: 42, y: 38 }, Pos { x: 42, y: 39 }, Down(Dir { dx: 0, dy: 1 }), 4173
Pos { x: 42, y: 39 }, Pos { x: 42, y: 40 }, Down(Dir { dx: 0, dy: 1 }), 4174
Pos { x: 42, y: 40 }, Pos { x: 42, y: 41 }, Down(Dir { dx: 0, dy: 1 }), 4175
Pos { x: 42, y: 41 }, Pos { x: 42, y: 42 }, Down(Dir { dx: 0, dy: 1 }), 4176
Pos { x: 42, y: 42 }, Pos { x: 42, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 4177
Pos { x: 42, y: 43 }, Pos { x: 42, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 4178
Pos { x: 42, y: 44 }, Pos { x: 42, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 4179
Pos { x: 42, y: 45 }, Pos { x: 42, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 4180
Pos { x: 42, y: 46 }, Pos { x: 42, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 4181
Pos { x: 42, y: 47 }, Pos { x: 42, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 4182
Pos { x: 42, y: 48 }, Pos { x: 42, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 4183
Pos { x: 42, y: 49 }, Pos { x: 42, y: 50 }, Down(Dir { dx: 0, dy: 1 }), 4184
Pos { x: 42, y: 50 }, Pos { x: 42, y: 51 }, Down(Dir { dx: 0, dy: 1 }), 4185
Pos { x: 42, y: 51 }, Pos { x: 42, y: 52 }, Down(Dir { dx: 0, dy: 1 }), 4186
Pos { x: 42, y: 52 }, Pos { x: 42, y: 53 }, Down(Dir { dx: 0, dy: 1 }), 4187
Pos { x: 42, y: 53 }, Pos { x: 42, y: 54 }, Down(Dir { dx: 0, dy: 1 }), 4188
Pos { x: 42, y: 54 }, Pos { x: 42, y: 55 }, Down(Dir { dx: 0, dy: 1 }), 4189
Pos { x: 42, y: 55 }, Pos { x: 42, y: 56 }, Down(Dir { dx: 0, dy: 1 }), 4190
Pos { x: 42, y: 56 }, Pos { x: 42, y: 57 }, Down(Dir { dx: 0, dy: 1 }), 4191
Pos { x: 42, y: 57 }, Pos { x: 42, y: 58 }, Down(Dir { dx: 0, dy: 1 }), 4192
Pos { x: 42, y: 58 }, Pos { x: 42, y: 59 }, Down(Dir { dx: 0, dy: 1 }), 4193
Pos { x: 42, y: 59 }, Pos { x: 42, y: 60 }, Down(Dir { dx: 0, dy: 1 }), 4194
Pos { x: 42, y: 60 }, Pos { x: 42, y: 61 }, Down(Dir { dx: 0, dy: 1 }), 4195
Pos { x: 42, y: 61 }, Pos { x: 42, y: 62 }, Down(Dir { dx: 0, dy: 1 }), 4196
Pos { x: 42, y: 62 }, Pos { x: 42, y: 63 }, Down(Dir { dx: 0, dy: 1 }), 4197
Pos { x: 42, y: 63 }, Pos { x: 42, y: 64 }, Down(Dir { dx: 0, dy: 1 }), 4198
Pos { x: 42, y: 64 }, Pos { x: 42, y: 65 }, Down(Dir { dx: 0, dy: 1 }), 4199
Pos { x: 42, y: 65 }, Pos { x: 42, y: 66 }, Down(Dir { dx: 0, dy: 1 }), 4200
Pos { x: 42, y: 66 }, Pos { x: 42, y: 67 }, Down(Dir { dx: 0, dy: 1 }), 4201
Pos { x: 42, y: 67 }, Pos { x: 42, y: 68 }, Down(Dir { dx: 0, dy: 1 }), 4202
Pos { x: 42, y: 68 }, Pos { x: 42, y: 69 }, Down(Dir { dx: 0, dy: 1 }), 4203
Pos { x: 42, y: 69 }, Pos { x: 42, y: 70 }, Down(Dir { dx: 0, dy: 1 }), 4204
Pos { x: 42, y: 70 }, Pos { x: 42, y: 71 }, Down(Dir { dx: 0, dy: 1 }), 4205
Pos { x: 42, y: 71 }, Pos { x: 42, y: 72 }, Down(Dir { dx: 0, dy: 1 }), 4206
Pos { x: 42, y: 72 }, Pos { x: 42, y: 73 }, Down(Dir { dx: 0, dy: 1 }), 4207
Pos { x: 42, y: 73 }, Pos { x: 42, y: 74 }, Down(Dir { dx: 0, dy: 1 }), 4208
Pos { x: 42, y: 74 }, Pos { x: 42, y: 75 }, Down(Dir { dx: 0, dy: 1 }), 4209
Pos { x: 42, y: 75 }, Pos { x: 42, y: 76 }, Down(Dir { dx: 0, dy: 1 }), 4210
Pos { x: 42, y: 76 }, Pos { x: 42, y: 77 }, Down(Dir { dx: 0, dy: 1 }), 4211
Pos { x: 42, y: 77 }, Pos { x: 42, y: 78 }, Down(Dir { dx: 0, dy: 1 }), 4212
Pos { x: 42, y: 78 }, Pos { x: 42, y: 79 }, Down(Dir { dx: 0, dy: 1 }), 4213
Pos { x: 42, y: 79 }, Pos { x: 42, y: 80 }, Down(Dir { dx: 0, dy: 1 }), 4214
Pos { x: 42, y: 80 }, Pos { x: 42, y: 81 }, Down(Dir { dx: 0, dy: 1 }), 4215
Pos { x: 42, y: 81 }, Pos { x: 42, y: 82 }, Down(Dir { dx: 0, dy: 1 }), 4216
Pos { x: 42, y: 82 }, Pos { x: 42, y: 83 }, Down(Dir { dx: 0, dy: 1 }), 4217
Pos { x: 42, y: 83 }, Pos { x: 42, y: 84 }, Down(Dir { dx: 0, dy: 1 }), 4218
Pos { x: 42, y: 84 }, Pos { x: 42, y: 85 }, Down(Dir { dx: 0, dy: 1 }), 4219
Pos { x: 42, y: 85 }, Pos { x: 42, y: 86 }, Down(Dir { dx: 0, dy: 1 }), 4220
Pos { x: 42, y: 85 }, Pos { x: 41, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4220
Pos { x: 41, y: 85 }, Pos { x: 40, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4221
Pos { x: 40, y: 85 }, Pos { x: 39, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4222
Pos { x: 39, y: 85 }, Pos { x: 38, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4223
Pos { x: 38, y: 85 }, Pos { x: 37, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4224
Pos { x: 37, y: 85 }, Pos { x: 36, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4225
Pos { x: 36, y: 85 }, Pos { x: 35, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4226
Pos { x: 35, y: 85 }, Pos { x: 34, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4227
Pos { x: 34, y: 85 }, Pos { x: 33, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4228
Pos { x: 33, y: 85 }, Pos { x: 32, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4229
Pos { x: 32, y: 85 }, Pos { x: 31, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4230
Pos { x: 31, y: 85 }, Pos { x: 30, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4231
Pos { x: 30, y: 85 }, Pos { x: 29, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4232
Pos { x: 29, y: 85 }, Pos { x: 28, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4233
Pos { x: 28, y: 85 }, Pos { x: 27, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4234
Pos { x: 27, y: 85 }, Pos { x: 26, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4235
Pos { x: 26, y: 85 }, Pos { x: 25, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4236
Pos { x: 25, y: 85 }, Pos { x: 24, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4237
Pos { x: 24, y: 85 }, Pos { x: 23, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4238
Pos { x: 23, y: 85 }, Pos { x: 22, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4239
Pos { x: 22, y: 85 }, Pos { x: 21, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4240
Pos { x: 21, y: 85 }, Pos { x: 20, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4241
Pos { x: 20, y: 85 }, Pos { x: 19, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4242
Pos { x: 19, y: 85 }, Pos { x: 18, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4243
Pos { x: 18, y: 85 }, Pos { x: 17, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4244
Pos { x: 17, y: 85 }, Pos { x: 16, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4245
Pos { x: 16, y: 85 }, Pos { x: 15, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4246
Pos { x: 15, y: 85 }, Pos { x: 14, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4247
Pos { x: 14, y: 85 }, Pos { x: 13, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4248
Pos { x: 13, y: 85 }, Pos { x: 12, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4249
Pos { x: 12, y: 85 }, Pos { x: 11, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4250
Pos { x: 11, y: 85 }, Pos { x: 10, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4251
Pos { x: 10, y: 85 }, Pos { x: 9, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4252
Pos { x: 9, y: 85 }, Pos { x: 8, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4253
Pos { x: 8, y: 85 }, Pos { x: 7, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4254
Pos { x: 7, y: 85 }, Pos { x: 6, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4255
Pos { x: 6, y: 85 }, Pos { x: 5, y: 85 }, Left(Dir { dx: -1, dy: 0 }), 4256
Pos { x: 6, y: 85 }, Pos { x: 6, y: 84 }, Up(Dir { dx: 0, dy: -1 }), 4256
Pos { x: 6, y: 84 }, Pos { x: 6, y: 83 }, Up(Dir { dx: 0, dy: -1 }), 4257
Pos { x: 6, y: 83 }, Pos { x: 6, y: 82 }, Up(Dir { dx: 0, dy: -1 }), 4258
Pos { x: 6, y: 82 }, Pos { x: 6, y: 81 }, Up(Dir { dx: 0, dy: -1 }), 4259
Pos { x: 6, y: 81 }, Pos { x: 6, y: 80 }, Up(Dir { dx: 0, dy: -1 }), 4260
Pos { x: 6, y: 80 }, Pos { x: 6, y: 79 }, Up(Dir { dx: 0, dy: -1 }), 4261
Pos { x: 6, y: 79 }, Pos { x: 6, y: 78 }, Up(Dir { dx: 0, dy: -1 }), 4262
Pos { x: 6, y: 78 }, Pos { x: 6, y: 77 }, Up(Dir { dx: 0, dy: -1 }), 4263
Pos { x: 6, y: 77 }, Pos { x: 6, y: 76 }, Up(Dir { dx: 0, dy: -1 }), 4264
Pos { x: 6, y: 76 }, Pos { x: 6, y: 75 }, Up(Dir { dx: 0, dy: -1 }), 4265
Pos { x: 6, y: 75 }, Pos { x: 6, y: 74 }, Up(Dir { dx: 0, dy: -1 }), 4266
Pos { x: 6, y: 74 }, Pos { x: 6, y: 73 }, Up(Dir { dx: 0, dy: -1 }), 4267
Pos { x: 6, y: 73 }, Pos { x: 6, y: 72 }, Up(Dir { dx: 0, dy: -1 }), 4268
Pos { x: 6, y: 72 }, Pos { x: 6, y: 71 }, Up(Dir { dx: 0, dy: -1 }), 4269
Pos { x: 6, y: 71 }, Pos { x: 6, y: 70 }, Up(Dir { dx: 0, dy: -1 }), 4270
Pos { x: 6, y: 70 }, Pos { x: 6, y: 69 }, Up(Dir { dx: 0, dy: -1 }), 4271
Pos { x: 6, y: 69 }, Pos { x: 6, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 4272
Pos { x: 6, y: 68 }, Pos { x: 6, y: 67 }, Up(Dir { dx: 0, dy: -1 }), 4273
Pos { x: 6, y: 67 }, Pos { x: 6, y: 66 }, Up(Dir { dx: 0, dy: -1 }), 4274
Pos { x: 6, y: 66 }, Pos { x: 6, y: 65 }, Up(Dir { dx: 0, dy: -1 }), 4275
Pos { x: 6, y: 65 }, Pos { x: 6, y: 64 }, Up(Dir { dx: 0, dy: -1 }), 4276
Pos { x: 6, y: 64 }, Pos { x: 6, y: 63 }, Up(Dir { dx: 0, dy: -1 }), 4277
Pos { x: 6, y: 63 }, Pos { x: 6, y: 62 }, Up(Dir { dx: 0, dy: -1 }), 4278
Pos { x: 6, y: 62 }, Pos { x: 6, y: 61 }, Up(Dir { dx: 0, dy: -1 }), 4279
Pos { x: 6, y: 61 }, Pos { x: 6, y: 60 }, Up(Dir { dx: 0, dy: -1 }), 4280
Pos { x: 6, y: 60 }, Pos { x: 6, y: 59 }, Up(Dir { dx: 0, dy: -1 }), 4281
